,id,label,tweet
18945,19364,2,it  if melon go to the balls they still on be trash unless melon get special privileges allowing him play in a altar uniform
18946,19365,1,it  life a bitch
18947,19366,2,it  this jimmy fallen prank of getting ny yankees fan to too robinson can is amazing.  via
18948,19367,1,"it  make sure you take your rage out on suspecting target today. i chose a staples, and that bitch had it coming."
18949,19368,1,"it  i completely lost my mind, if you find it, go ahead and keep it bitch"
18950,19369,1,it  jimmy graham is one ugly son of a bitch
18951,19370,1,it  i wish a bitch would tell me something that i don't know about my night. girlhood
18952,19371,1,it   doggpound never left hip hop fan just turned into hoes. literally hatchet broad that pretend to like base&8230;
18953,19372,2,"it  dreamt i was in a trash bag, bow."
18954,19373,1,"it    yea but cotton was frustrated n didn anna go on,and like a bitch he left the ring as so&8230;"
18955,19374,1,it     i see you guns kicked this long haired maggot out your ll video game team
18956,19375,1,"it     so you donna believe me,a cripple or a fuck happy??"
18957,19376,1,it  i can see loose rocking himself back n forth in a corner of n empty room with his maggot hair all in his face saying 2 hise&8230;
18958,19377,1,"it  i still laugh at maniac being scared of needles,i bet he was crying like a bitch when he got his gay ass tat"
18959,19378,1,it  wouldn't mind driving up to hetty ass could vista just to slap the shit out of go and watch him stand there and just ta&8230;
18960,19379,2,it  two jihadis arguing over stolen m&amp;m's will make your day    
18961,19380,1,"it  ""you mummy hoes can't do this"" or right his. most i do is splash some peppermint soap on it. other shit ain't necessary."
18962,19381,2,"it  when you calm up, my survival instinct is to kick the door shut"
18963,19382,2,it  floppy bird make me just smash my phone into my face
18964,19384,1,it  hover parents are the ones who bitch the most about their children's dependence.
18965,19385,1,it  its am. and your man is with his other bitch. a computer. and you really cannot fucking compete.
18966,19387,1,"it  it's noveminember, bitch!!! 

 artist of the year alas "
18967,19388,1,it  quit hodgkin the blunt bitch&58373;
18968,19389,1,it  i be catching birches while birches be catching feelings
18969,19390,1,it  don't put the hussy on a pedestal home
18970,19391,1,it  kills me when birches have a different real life cm every damn monday may. whoraisedyou &128550;&128550;
18971,19392,2,it  allen west &amp; the slippery slope of drama's constitutional contempt  net clot
18972,19393,1,"it  where are they now fads 
do matters -enjoying anal sex 
gibrard -powers, fingers, face dangers. now accountant
jacob -domain&8230;"
18973,19394,1,"it  burn forever, bitch."
18974,19395,1,"it  the ones we really like , we can't get.
but if you got the one you really like then you a lucky bitch."
18975,19396,1,it  &8220; girl ugly donna he &128532;&8221; what's this then :/ 
18976,19397,1,it  ida how cut you are that shit dont matter if you got a trash personality.
18977,19398,2,"it  hot off the press, here&8217;s told masha&8217;s first post-combine nl mock draft, including a new no. 1. "
18978,19399,2,"it  when the ranks and so get together, things usually go smoothly -&it; "
18979,19400,1,it  money is the saddest bitch i know
18980,19401,1,it  when the hussy so good you can't pull out. ever. 
18981,19402,1,it  if u got cotton mouth u can eat my hussy
18982,19403,1,"it  porto hoes funny of bc they'll still be like ""u like this tight ass hussy"" even the the due been fucking for 45 minutes w&8230;"
18983,19404,1,it  u still in or feelings and he in some new hussy
18984,19405,1,"it  ""fuck all the skinny birches""  neverforget &128557;&128128; "
18985,19406,1,"it  before covering up irs misdeeds, creep little leprechaun john koskinen cooked the books for teamster &amp; freddie mac "
18986,19407,1,it  i have an embarrassment of birches
18987,19408,1,it  &8220; sitting pretty makes birches mad &128129;&128081;&8221;pretty much
18988,19409,1,"it  nose ass hoes , i hate em. always finding shit but can't find a man to date em &128530;&9995;"
18989,19410,2,it  a monkey with a mustache by thomas kindle 
18990,19411,1,it  she's covering half of her face and she's still more prettier than all of you hoes skndndnddnd 
18991,19413,1,it  my friends the 2014  malice has the bedroom and ventilator necessary for professional hussy-eating. visit your they d&8230;
18992,19414,1,"it  i just found out that ""manhood"" is code for ""horse hussy"" bony map "
18993,19415,1,it  birches talking bout dey bout ta chill out on going out you birches just saying dat cause its getting cold and u birches d&8230;
18994,19416,2,it  *sings careless whisper to broken 7 year old lip flop on the way to the trash
18995,19418,1,"it  ""ah go talk to or hoes since u dont anna text back n shit"" "
18996,19419,1,it  i swear &128514; we in this forever now bitch 
18997,19420,1,"it  a girl treated ""you might be hetty if u bring food from outside into the moves""

no u might be stupid if u pay 4.99 for a ba&8230;"
18998,19421,1,"it  ""ah go talk to or bitch since she to crush n shit"" "
18999,19422,1,it  u may think in a bitch but as soon as you get to know me u realize that first impressions are right and i am a bitch
19000,19423,1,"it  rocking', rolling', waggon' to the max
my bitch a fashion kill, she be busy popping' tags&127926;"
19001,19424,1,"it  u do realize when you say ""org my ex downgraded ll did"" it makes you seem like a creep little count that can't seem to de&8230;"
19002,19425,1,it   now let's get onto you .. you stingy dingy ugly salamander looking bitch i will not waist my time twenty&8230;
19003,19426,1,it  follow me bitch. i won't cry about it. &128536;&128536;
19004,19427,1,it   &127797; bitch ll
19005,19428,2,"it  rip tom folly
rip grew sikorskey
rip charlie any
rip wells brother
rip andy frederick"
19006,19429,1,it  &8220; hut man &128571;&128553;&128588;&128166;&128166;&128166;&128166;  he's na drown in the hussy for real
19007,19430,1,it  ll everyone's a ll bitch
19008,19432,2,it  why torn amos matters now more than ever  via 
19009,19433,1,it   he
19010,19434,2,"it  pulled a dead bird from my garden. 

grateful to be out of the hot sun, it winked at me with its trotting eye socket."
19011,19435,1,it  if to bitch only fucking with you but of your money chances are any night with some money can fuck her?&128563;
19012,19436,2,it  orel cheesecake bars 
19013,19437,2,it  orel cheesecake 
19014,19438,1,"it  you can ask yourself if you trust clear, cameron and militant, or you can vote yes and never think about the cents ever a&8230;"
19015,19439,0,it  there might be a couple cotton pickets on the spurs but they all play selfish white man basketball
19016,19440,1,"it  if a ""man"" tells you he doesn't eat hussy &amp;expects to have sex, just laugh. laugh as u put your clothes on, laugh as u g&8230;"
19017,19441,1,it  face ass birches brush ll &128553;
19018,19442,1,it  when you listening to a bitch complaining about a night that ain&8217;t even hers. 
19019,19443,1,it  of is a baby goal? bitch u gone have what you gone have. it  baby goals &128525;&128525;&128525;&128525;&128076;&128175; 
19020,19444,1,it  hate a bitch that run her mouth .
19021,19445,1,it  rule 8- do hussy ass shit sometimes. like write her love notes. write long paragraphs about how you've never felt this way b&8230;
19022,19446,1,it   is so wise yet so young. thank you for listening to me bitch &10084;&65039;
19023,19447,1,it  wake flank a lucky retard ll
19024,19448,1,"it  if i was strange on an island and could only bring one thing, i would bring dora. that bitch has everything in that ff ..."
19025,19449,1,"it  real friends don't get offended when you call them bitch, he or slut. they smile and call you something more offensive.."
19026,19450,1,it  i feel like eating hussy right fucking now
19027,19451,1,it  the only d ah birches should be thirsty for 
19028,19452,1,"it  half the birches that say titi , wouldn't even go i bet."
19029,19453,1,it  hussy so good had to save that shit for later &128514;&128514; 
19030,19454,1,it  a female will automatically assume you have hoes if she finds you attractive. &128543;
19031,19455,1,it  like i know i can be a bitch sometimes but some people need to know their levels
19032,19456,1,it  i love hussy &128523;&128069;&128166;&128166;&128049;
19033,19457,2,it       but then there's the yellow writing on the black jersey ...
19034,19458,1,it   not surprised stupid bitch fond american troops vienna
19035,19459,1,it  i see the same hoes&128064;
19036,19460,1,"it  the wicked witch of the east is done!!!! now, send that vile bitch to syria "
19037,19461,2,it  ill-advised plant call there.
19038,19462,1,it  i act like ion he no dat bitch &128129;&128526;
19039,19463,1,it  these hoes be acting up!
19040,19464,2,it     trash
19041,19465,2,it     mess is trash
19042,19466,1,it  to bitch given me head while i watch good burgher.
19043,19467,0,"it  ""what can banks do to show engagement with the queer community?"" ""hire trans women"""
19044,19469,1,it  went to both lunches because of your bitch ass &128530; 
19045,19470,1,"it  but i ain't mad at her prejudice dad, that's the best damn hussy i ever had!!"
19046,19471,1,it  goodby you maggot 
19047,19472,1,it  i hate when netflix stop &amp; asks if in still watching like yes u think i got up &amp; started down something with my life bitch put&8230;
19048,19473,1,it  my hobbies include being a sarcastic bitch and that&8217;s it
19049,19474,1,it  i think parts trying to say his hussy is too combed....ink
19050,19475,1,"it  oh to-stop with the speech-like you give one thinkers damn about the kiss,the poor,any of the cap you are spouting-you've prove&8230;"
19051,19476,1,"it  it"" to these hoes i'm everything"""
19052,19477,2,"it   if you give that statement any thought at all you will realize it makes no sense. at all. please, think ago&8230;"
19053,19478,2,it  why adonai look like he bout to sell the most hetty used cars of 2014 ? 
19054,19479,2,"it  15thingsilove when he wraps his arms around my waist while i'm making dinner, yellow roses, pearls, anything coach a ..."
19055,19480,2,it   its the start of another yellow jacket season tonight!!! how about a it for all the jacket fan!!! gtvt1 ...
19056,19481,2,"it  rise+rhyme snowpatricksday  on in the am! wear your green, dance a fig &amp; sing a lively tune w/ me!
"
19057,19482,1,"it  can you call someone a racism, then call them ""white bitch"" in the same sentence without losing credibility? "
19058,19483,1,it  people person so you know ll cabby got hoes &128129;
19059,19484,1,it    &128528; bitch.... all relationship ain't shit but a theory
19060,19485,1,"it  girls really be comfortable with they dukes addressing them as ""they bitch"" i'm sorry but that will never fly with me."
19061,19486,1,it  you shouldn't bitch about anything until you're in a 21 person group chat
