id,label,tweet
2477,2, don't feel like reading right now i anna give a sex cool girl some lyric via text message ;-)
24382,1,ha fucking that. go cry about mummy some more
13656,0,nights deserve better birches
16075,0,it  you other nights a call up a bitch to fight a bitch now not me i'm whom that trick so she can feel where i'm coming from
9565,0,fuck you hetty ass corns
1167,0,"&8220; if u ask me, every bitch gay&8221;or ""i"""
17639,1,it  don't give a man the hussy until he gives you a relationship. truth
21081,0,scandal: a negro bed wench's fairy-tale and propaganda:  via  a must see for hebrew daughters of lion!
8350,1,"bobby bitch? dickhead &8220; top 3 bobby shmurda songs:
1. hot night
2.
3.&8221;"
17599,1,"it  &8220; &8220; my sister sitting on you his once again "" women bout dat action "
790,0,somethingigetalot are you... asia? black? hawaiian? gay? retarded? drunk?
5267,1, id chink you if you left me with blue balls
21584,0,spies are half breed trash. no filthy native should be allowed to speak to any european.
6778,1, i don't see how up get hussy when u yourself are a hussy.
6063,2, everytime pro tears do go journeys that get changed. in not annoying in just saying i don't think u should say they're trash.
5129,0,"  say that shit to my face ""brush"" you a bitch for getting in a man u dont know business. handle to own shit"
21354,1,"s you dreamed i was a maggot? now it  my dream lafa start from the bottom , up .  "
8471,2,but i calling out da race card. ain't no colored podcasts out dare
20360,2,it  humans are genetically closer to chimes than chimes are to gorilla. but we are all apes. have a great day you clever the&8230;
17823,1,"it  element number 35 is promise and it comes before number 67 ho (holmium). therefore, its brows before hoes."
20512,1,it  hope you got what you wanted bitch.
16896,2,"it  i have so many questions about that sex tape. i love love love me some mimi and if that thirsty due release it, he's trash&8230;"
12490,1,"k due seriously i'm not retarded, so stop talking to me like i am or i'll start being retarded and make you change my droop cup"
22352,0,they slut for me they kill for me they steal for me and of course it'll be to cash and i'll murder that bitch send the body back to to ass
23452,2,woot! it  yankees completed their sixth series sweep of the season and fourth at home.
5745,2, cowboy tillers.&128525;
16189,2,it  charlie sheen will star in a new sitcom as an anger management therapist. so what's next? cases anthony as the owner of ...
1688,1,&8220; wish tonight was purge so i can get to hunting&8221; shut to he ass up
15730,1,it  &8220;  stop explaining to self sorry ass bitch dont nobody care &128522;&8221;www you sound spice !
22046,1,the moment when you truly believe or a fucking piece of trash it's a lovely felling ...
6184,0, you look like a welfare bitch compared to latin i date and fuck. you need fashion and make tips th
14226,1,pips told me never stick a &127814; in a broke bitch
23844,0,you know what fuck you too bitch your such a little he! &it;.&it;
5222,0, studies show that you're a maggot
19761,0,it  fuck james a slow bitch!
16249,0,it  any bitch who need a crowd to fight is clearly easily influenced &amp; weak minded &amp; most likely will commit suicide &128514;&128514;
12917,1,ll in out here curving birches like in taken
9939,1,harry must think i'm the bitch he can fall back on ah sum &128514;&128557; boy byeeeee &128075;&9995;&9996;&65039;
18825,1,it   yea that he was rocking friday and last night
10101,1,hit me up with plans figs
938,2,nikita - rough mock for the base of what will eventually be an astray @ wiki ti 
19467,0,"it  ""what can banks do to show engagement with the queer community?"" ""hire trans women"""
10778,0,i hate when black people try and be white so bad ... your a nigger
13366,2,"my head too big for knapsacks&128553;&128532; &128557;&128557;&128557;, i like pennies better anyway&128076;"
23983,1,your bitch is a face sack of potatoes
17893,2,"it  it if you listen to these bands &128522;

ax
to
ses
at
bob
at
both
yeas
for
a
blink 182
tug
is
fir
mr

follow me &amp; everyone&8230;"
260,1,"""  maggot bitch"" "
17028,1,it  it:  i just anna state for the record that i don&8217;t have any hoes. - 
19909,1,it  why do females think its cut too be rude of all the time and mean for no reason that shit aunt cut bitch
2744,1,  can i beat this bitch up?? seriously....what a bitch
4825,0, okay closet far
5705,2, ah i replied to you like i did to literally everyone else who called it trash... go and check if you don't believe me
8745,0,come on nd get that chicken nigger love dat chicken from popes 
2370,0, good enough far
4464,2,   that matters ?
19888,1,it  every time i come out in never with ne birches
12851,1,lmaoooooo it  it  are really is a big floppy bitch. he's fat as shit.
8061,2,at hussy cat lounge killing it with my girl  and 
10156,0,hood nights and birches love femoris lafa
1363,2,&8220; i need more pennies&8221;just ordered two true religion ones ll
10755,0,i hate the hetty trash at the special school across the street from my building. all of them will grow up to be criminals.
24311,0,maggoty 
13658,1,nights fall in love with an evil bitch and turn they back on they friends..... its cool the.
3538,0, can you speak one coherent sentence without sounding like a fig? seriously.
21065,2,"saw brownish on the kitchen counter, bit into one and immediately a surge of pain and spice hit my tongue. child flakes. off you, brian."
17908,0,it  nigger like all them naked birches on in pick nigger dont love em
10175,1,how can i not take my style back from sicca when sicca was taking my style way before.....preach  &128175; runs
4557,2, young nakalagay sa second page no handful na may closed ended questions etc. tapes balaga sa 1/2 yellow pad
18786,0,it  s night is mildly retarded it  lafa it  if grief wasn&8217;t injuries we&8217;d left be 6-1
5423,1," now night what's up with em hands, what happened to the shit you was talking a couple a month's ago, eat bitch"
17202,0,it  fuck mitchell drama. that monkey doesn belong in the white house
6058,1, they he loads of cushion on the soles of them. they would feel good on or dick.
15306,2,"it  will coley go 0-2 in ""can't lose"" races? it  now, just now --  : charlie baker for governor hot&8230;"
12384,1,j. i'm going to be a hussy about it. i don't want the love of my life seen me all scared and shit.
25296,2,"~~ruffled | near eleven dahlia - beautiful color combination of pink, orange, yellow &amp; white. a cold "
5284,2, your 30 second add just ruined it. a new low picking on a cripple
19819,0,it  when pennies angry he talks like a hetty black man and i really don't even think he notices hahahahahahaha i'm laughing @ &8230;
13115,2,me &amp; hobby relaxing from the studio for a ll...then headed sir to my honey do won tops day base kirsten... 
19949,0,it  more queer lady temples. that's my point.
21748,2,maria the filterless his.dark the angelic his.in the big brow ll and fig ll brow&128553;
25290,0,you're such a retard i hope you get type 2 diabetes and die from a sugar rush you fucking maggot 
5371,2, home soon
9105,2,write is that sicca! may
13744,0,"no. its wrong to try to change maggoty&it; there is no ""therapy"" so trot should understand and sympathize like they are rewards&it;"
22897,2,video: on the record: charlie baker 
11258,1,i think you fucking wit the wrong nigh
18210,0,"it  some black guy at my school asked if there were colored printers in the library.

""it's 2014 man you can use any printer you&8230;"
4350,2," 
i be within you was local. i takes you to da yankee game and spoil you"
22167,2,there's someone riding around the robinson palmar in a lawn power. with hetty headlights added. realize
23449,0,women who are feminist are the ugly birches who can find a man for themselves
9093,1,"drake vs. tea beef, young berg, ll fig, chris brown bitch ranks on twitter, ilovemakonnen getting drug off stage. light skins taking l's"
18257,2,it  coincky~drink 
12389,1,does parties got hoes but it's always hot as hell
742,0,iowa is full of white trash
250,2,"""   take ho ink bah bah bah"" &128514;&128514;&128514;"
13961,1,on westside i'm screaming fuck d bitch!!!!
3364,0," go pray in a church or something far, no one cares about your religious bullshit."
262,2,"""  this scaly lad would get it"
19586,0,it  stop talking your girl social media u bitch ass night
4156,2,   can the yankees make some last weeks moves??
7974,0,and the jew  favorite my sweet though. ll. don't have anymore time for this trash.
16126,1,it  just anna put food in birches hussy and take cool pictures. don't get why birches don't like food in their hussies.
3431,2, trash
4731,0, brush we can finally roll like redness (': ((drug dealers))
9803,1,"got the vector job, bitch."
8931,2,defiantly going to see that new planet of the apes tonight
24802,2,"note to self: boiling water hot, monkey brain"
